NEBRASKA,"TENANTS, FIRST - ACRES RENTED","3,336,160",10.8
NEBRASKA,"TENANTS, FIRST - AREA RENTED, MEASURED IN COUNT","69,112",16.5
NEBRASKA,"TENANTS, FIRST - AREA RENTED, MEASURED IN COUNT","57,248",8.2
NEBRASKA,"TENANTS, FIRST - AREA RENTED, MEASURED IN COUNT","11,864",10.9
NEBRASKA,"TENANTS, FIRST - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","69,112",31.4
NEBRASKA,"TENANTS, FIRST - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","57,248",7.9
NEBRASKA,"TENANTS, FIRST - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","11,864",10.6
NEBRASKA,"TENANTS, FIRST - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",11.4,18.7
NEBRASKA,"TENANTS, FIRST - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",12.1,23.9
NEBRASKA,"TENANTS, FIRST - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",7.9,26.6
NEBRASKA,"TENANTS, FIRST, LANDLORD LIVES IN SAME COUNTY AS MAJORITY OF AG LAND, RENTED TO TENANT - ACRES RENTED","6,001,532",26.8
NEBRASKA,"TENANTS, FIRST, LANDLORD LIVES IN SAME COUNTY AS MAJORITY OF AG LAND, RENTED TO TENANT - AREA RENTED, MEASURED IN COUNT","28,401",21.8
NEBRASKA,"TENANTS, FIRST, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","4,774,571",23.8
NEBRASKA,"TENANTS, FIRST, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","3,827,883",33.8
NEBRASKA,"TENANTS, FIRST, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","946,689",19.3
NEBRASKA,"TENANTS, FIRST, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT","14,485",22.5
NEBRASKA,"TENANTS, FIRST, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT","11,935",32
NEBRASKA,"TENANTS, FIRST, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT","2,550",19.5
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","10,353,258",21.9
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","7,776,599",35.4
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","2,576,659",10.4
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","43,447",9.2
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","35,368",37.3
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","8,079",10.1
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - ACRES RENTED","1,268,692",8.3
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - ACRES RENTED","1,045,405",35.1
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - AREA RENTED, MEASURED IN COUNT","5,356",33.5
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - AREA RENTED, MEASURED IN COUNT","4,739",34.9
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","4,206,647",32.5
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","3,676,656",34
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","529,992",12.8
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","19,317",11.4
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","16,174",37.6
NEBRASKA,"TENANTS, FIRST, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","3,143",11.5
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 2 YEARS - ACRES RENTED","463,353",10.5
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 2 YEARS - ACRES RENTED","411,716",34.2
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 2 YEARS - AREA RENTED, MEASURED IN COUNT","1,939",6.3
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 2 YEARS - AREA RENTED, MEASURED IN COUNT","1,729",7.9
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 3 YEARS - ACRES RENTED","1,494,667",30.5
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 3 YEARS - ACRES RENTED","1,275,968",6
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 3 YEARS - AREA RENTED, MEASURED IN COUNT","7,490",5.9
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, 3 YEARS - AREA RENTED, MEASURED IN COUNT","6,416",23
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","10,953,092",6.2
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","8,605,085",7.4
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","2,348,007",15.7
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","48,844",4.9
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","39,757",5.9
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","9,088",14.7
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, GE 4 YEARS - ACRES RENTED","3,006,344",7.5
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, GE 4 YEARS - ACRES RENTED","2,288,526",8.4
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, GE 4 YEARS - ACRES RENTED","717,817",21
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, GE 4 YEARS - AREA RENTED, MEASURED IN COUNT","10,839",7
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, GE 4 YEARS - AREA RENTED, MEASURED IN COUNT","9,346",26.9
NEBRASKA,"TENANTS, FIRST, LEASE, RENEWAL TERM, GE 4 YEARS - AREA RENTED, MEASURED IN COUNT","1,492",18.1
NEBRASKA,"TENANTS, FIRST, LEASE, WRITTEN - ACRES RENTED","9,380,481",10.8
NEBRASKA,"TENANTS, FIRST, LEASE, WRITTEN - ACRES RENTED","7,390,601",16.8
NEBRASKA,"TENANTS, FIRST, LEASE, WRITTEN - ACRES RENTED","1,989,879",15.5
NEBRASKA,"TENANTS, FIRST, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","33,855",20.7
NEBRASKA,"TENANTS, FIRST, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","29,155",8.9
NEBRASKA,"TENANTS, FIRST, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","4,699",14.6
NEBRASKA,"TENANTS, FIRST, RELATED TO A LANDLORD - ACRES RENTED","6,286,544",22.5
NEBRASKA,"TENANTS, FIRST, RELATED TO A LANDLORD - ACRES RENTED","5,584,170",9.3
NEBRASKA,"TENANTS, FIRST, RELATED TO A LANDLORD - ACRES RENTED","702,374",15.2
NEBRASKA,"TENANTS, FIRST, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT","26,005",13.5
NEBRASKA,"TENANTS, FIRST, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT","23,063",20.1
NEBRASKA,"TENANTS, FIRST, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT","2,942",17.3
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, 5 TO 9 YEARS - ACRES RENTED","2,911,047",33.2
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, 5 TO 9 YEARS - ACRES RENTED","2,252,114",8.6
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, 5 TO 9 YEARS - ACRES RENTED","658,933",26.2
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, 5 TO 9 YEARS - AREA RENTED, MEASURED IN COUNT","13,321",23
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, 5 TO 9 YEARS - AREA RENTED, MEASURED IN COUNT","10,370",11.8
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, 5 TO 9 YEARS - AREA RENTED, MEASURED IN COUNT","2,951",17.2
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","8,450,635",19.8
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","7,559,304",22.9
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","891,331",8.9
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","36,645",25.8
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","32,757",18.7
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","3,887",10.4
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, LT 5 YEARS - ACRES RENTED","4,555,774",39.2
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, LT 5 YEARS - ACRES RENTED","2,769,878",10.7
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, LT 5 YEARS - ACRES RENTED","1,785,896",17.1
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, LT 5 YEARS - AREA RENTED, MEASURED IN COUNT","19,146",28.4
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, LT 5 YEARS - AREA RENTED, MEASURED IN COUNT","14,121",10.7
NEBRASKA,"TENANTS, FIRST, YEARS RENTED TO TENANT, LT 5 YEARS - AREA RENTED, MEASURED IN COUNT","5,025",18
NEBRASKA,"TENANTS, SECOND - ACRES RENTED","3,041,890",15.8
NEBRASKA,"TENANTS, SECOND - ACRES RENTED","2,502,805",22.9
NEBRASKA,"TENANTS, SECOND - ACRES RENTED","539,085",19.5
NEBRASKA,"TENANTS, SECOND - AREA RENTED, MEASURED IN COUNT","17,073",47.1
NEBRASKA,"TENANTS, SECOND - AREA RENTED, MEASURED IN COUNT","14,134",10.6
NEBRASKA,"TENANTS, SECOND - AREA RENTED, MEASURED IN COUNT","2,939",19.6
NEBRASKA,"TENANTS, SECOND - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","17,073",24.2
NEBRASKA,"TENANTS, SECOND - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","14,134",51.7
NEBRASKA,"TENANTS, SECOND - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","2,939",22.8
NEBRASKA,"TENANTS, SECOND - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",10.3,14.8
NEBRASKA,"TENANTS, SECOND - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",11.1,28.2
NEBRASKA,"TENANTS, SECOND - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",6.6,16.8
NEBRASKA,"TENANTS, SECOND, LANDLORD LIVES IN SAME COUNTY AS MAJORITY OF AG LAND, RENTED TO TENANT - ACRES RENTED","1,205,908",26.4
NEBRASKA,"TENANTS, SECOND, LANDLORD LIVES IN SAME COUNTY AS MAJORITY OF AG LAND, RENTED TO TENANT - AREA RENTED, MEASURED IN COUNT","7,716",24.4
NEBRASKA,"TENANTS, SECOND, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","1,053,006",37.1
NEBRASKA,"TENANTS, SECOND, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","914,739",7.5
NEBRASKA,"TENANTS, SECOND, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT","3,121",24.9
NEBRASKA,"TENANTS, SECOND, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT","2,766",18.5
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","1,577,886",10.7
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","1,299,565",14.4
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","278,322",13.5
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","11,152",26.7
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","9,150",8.9
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","2,002",14.6
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - ACRES RENTED","677,181",26.4
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - ACRES RENTED","570,829",9.1
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - AREA RENTED, MEASURED IN COUNT","1,285",14.3
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, CASH, FLEXIBLE - AREA RENTED, MEASURED IN COUNT","1,109",13.8
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","734,523",19.6
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","580,112",17.4
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","4,050",34.7
NEBRASKA,"TENANTS, SECOND, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","3,290",9
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, 3 YEARS - ACRES RENTED","341,480",21.9
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, 3 YEARS - ACRES RENTED","273,157",23.2
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, 3 YEARS - AREA RENTED, MEASURED IN COUNT","1,038",11.9
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, 3 YEARS - AREA RENTED, MEASURED IN COUNT",824,15.1
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","1,773,841",16.6
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","1,382,665",30.3
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","391,176",9.1
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","13,260",26.5
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","10,911",15.5
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","2,349",11.1
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, GE 4 YEARS - ACRES RENTED","811,014",44.1
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, GE 4 YEARS - ACRES RENTED","731,428",10.7
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, GE 4 YEARS - AREA RENTED, MEASURED IN COUNT","2,345",17.1
NEBRASKA,"TENANTS, SECOND, LEASE, RENEWAL TERM, GE 4 YEARS - AREA RENTED, MEASURED IN COUNT","1,970",34.1
NEBRASKA,"TENANTS, SECOND, LEASE, WRITTEN - ACRES RENTED","1,901,108",10.1
NEBRASKA,"TENANTS, SECOND, LEASE, WRITTEN - ACRES RENTED","1,602,901",17.8
NEBRASKA,"TENANTS, SECOND, LEASE, WRITTEN - ACRES RENTED","298,207",16.1
NEBRASKA,"TENANTS, SECOND, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","7,340",22.4
NEBRASKA,"TENANTS, SECOND, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","6,268",20.1
NEBRASKA,"TENANTS, SECOND, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","1,072",47.4
NEBRASKA,"TENANTS, SECOND, RELATED TO A LANDLORD - ACRES RENTED","1,245,779",12
NEBRASKA,"TENANTS, SECOND, RELATED TO A LANDLORD - ACRES RENTED","1,072,111",20.3
NEBRASKA,"TENANTS, SECOND, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT","5,745",23.5
NEBRASKA,"TENANTS, SECOND, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT","5,083",42.7
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","1,089,777",22.9
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","962,269",14.8
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","127,508",28.2
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","7,903",18.6
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","7,095",23.8
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT",808,25.9
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, LT 10 YEARS - ACRES RENTED","1,952,113",34.7
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, LT 10 YEARS - ACRES RENTED","1,540,536",2.3
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, LT 10 YEARS - ACRES RENTED","411,577",2.2
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, LT 10 YEARS - AREA RENTED, MEASURED IN COUNT","9,170",6.9
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, LT 10 YEARS - AREA RENTED, MEASURED IN COUNT","7,039",7.5
NEBRASKA,"TENANTS, SECOND, YEARS RENTED TO TENANT, LT 10 YEARS - AREA RENTED, MEASURED IN COUNT","2,131",9
NEBRASKA,"TENANTS, THIRD - ACRES RENTED","728,411",12
NEBRASKA,"TENANTS, THIRD - ACRES RENTED","596,675",7.5
NEBRASKA,"TENANTS, THIRD - AREA RENTED, MEASURED IN COUNT","4,501",9
NEBRASKA,"TENANTS, THIRD - AREA RENTED, MEASURED IN COUNT","3,366",12
NEBRASKA,"TENANTS, THIRD - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","4,501",6.4
NEBRASKA,"TENANTS, THIRD - YEARS RENTED TO TENANT, AVG, MEASURED IN COUNT","3,366",7.5
NEBRASKA,"TENANTS, THIRD - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",10.5,14.9
NEBRASKA,"TENANTS, THIRD - YEARS RENTED TO TENANT, AVG, MEASURED IN YEARS",11.3,7.2
NEBRASKA,"TENANTS, THIRD, LANDLORD LIVES IN SAME COUNTY AS MAJORITY OF AG LAND, RENTED TO TENANT - ACRES RENTED","297,074",11.3
NEBRASKA,"TENANTS, THIRD, LANDLORD LIVES IN SAME COUNTY AS MAJORITY OF AG LAND, RENTED TO TENANT - AREA RENTED, MEASURED IN COUNT","1,563",17.8
NEBRASKA,"TENANTS, THIRD, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","209,603",21.4
NEBRASKA,"TENANTS, THIRD, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - ACRES RENTED","179,470",27.1
NEBRASKA,"TENANTS, THIRD, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT",832,18.1
NEBRASKA,"TENANTS, THIRD, LEASE, ALLOWS PAYMENT ADJUSTMENT FOR UNUSUAL CONDITIONS - AREA RENTED, MEASURED IN COUNT",620,22.8
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","393,897",26.4
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, CASH, FIXED - ACRES RENTED","310,435",6.5
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","2,407",6.5
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, CASH, FIXED - AREA RENTED, MEASURED IN COUNT","1,806",18.9
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","241,200",9.4
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, SHARE - ACRES RENTED","200,381",11.5
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","1,640",14.8
NEBRASKA,"TENANTS, THIRD, LEASE, PAYMENT TYPE, SHARE - AREA RENTED, MEASURED IN COUNT","1,215",25.6
NEBRASKA,"TENANTS, THIRD, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","531,554",25.6
NEBRASKA,"TENANTS, THIRD, LEASE, RENEWAL TERM, ANNUAL - ACRES RENTED","418,755",10.7
NEBRASKA,"TENANTS, THIRD, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","3,270",11.1
NEBRASKA,"TENANTS, THIRD, LEASE, RENEWAL TERM, ANNUAL - AREA RENTED, MEASURED IN COUNT","2,217",29.5
NEBRASKA,"TENANTS, THIRD, LEASE, WRITTEN - ACRES RENTED","444,295",11.1
NEBRASKA,"TENANTS, THIRD, LEASE, WRITTEN - ACRES RENTED","380,292",12.2
NEBRASKA,"TENANTS, THIRD, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","2,510",26.6
NEBRASKA,"TENANTS, THIRD, LEASE, WRITTEN - AREA RENTED, MEASURED IN COUNT","2,115",16.9
NEBRASKA,"TENANTS, THIRD, RELATED TO A LANDLORD - ACRES RENTED","216,010",18.1
NEBRASKA,"TENANTS, THIRD, RELATED TO A LANDLORD - ACRES RENTED","175,331",17.2
NEBRASKA,"TENANTS, THIRD, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT","1,298",18.3
NEBRASKA,"TENANTS, THIRD, RELATED TO A LANDLORD - AREA RENTED, MEASURED IN COUNT",836,6.4
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","353,856",6.5
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, GE 10 YEARS - ACRES RENTED","303,338",17.6
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","2,390",10
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, GE 10 YEARS - AREA RENTED, MEASURED IN COUNT","1,916",12.4
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, LT 10 YEARS - ACRES RENTED","374,554",14.1
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, LT 10 YEARS - ACRES RENTED","293,337",11.7
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, LT 10 YEARS - AREA RENTED, MEASURED IN COUNT","2,111",12.7
NEBRASKA,"TENANTS, THIRD, YEARS RENTED TO TENANT, LT 10 YEARS - AREA RENTED, MEASURED IN COUNT","1,450",12.4
NEVADA,"AG LAND, CROPLAND, ORGANIC, TRANSITIONING - ACRES", (D),14
NEVADA,"AG LAND, CROPLAND, ORGANIC, TRANSITIONING - ACRES", (D),10.8
NEVADA,"AG LAND, CROPLAND, ORGANIC, TRANSITIONING - ACRES",15,10.7
NEVADA,"AG LAND, CROPLAND, ORGANIC, TRANSITIONING - ACRES","1,212",32.6
NEVADA,"AG LAND, CROPLAND, ORGANIC, TRANSITIONING - NUMBER OF OPERATIONS",4,9.6
NEVADA,"AG LAND, ORGANIC - ACRES","7,064",10.2
NEVADA,"AG LAND, ORGANIC - ACRES","7,057",24.2
NEVADA,"AG LAND, ORGANIC - ACRES",7,10
NEVADA,"AG LAND, ORGANIC - NUMBER OF OPERATIONS",49,10.1
NEVADA,"AG LAND, ORGANIC - NUMBER OF OPERATIONS",45,36.8
NEVADA,"AG LAND, ORGANIC - NUMBER OF OPERATIONS",4,15.1
NEVADA,"AG LAND, ORGANIC, CROP INSURANCE - NUMBER OF OPERATIONS",2,15.5
NEVADA,"AG LAND, ORGANIC, CROP INSURANCE - NUMBER OF OPERATIONS",2,52.9
NEVADA,"AG LAND, ORGANIC, CROP INSURANCE - NUMBER OF OPERATIONS",2,14.7
NEVADA,"AG LAND, ORGANIC, CROP INSURANCE - NUMBER OF OPERATIONS",2,16.4
NEVADA,"AG LAND, ORGANIC, OWNED - ACRES","6,720",32.8
NEVADA,"AG LAND, ORGANIC, OWNED - ACRES","6,713",17
NEVADA,"AG LAND, ORGANIC, OWNED - ACRES",7,20.4
NEVADA,"AG LAND, ORGANIC, OWNED - NUMBER OF OPERATIONS",44,29.5
NEVADA,"AG LAND, ORGANIC, OWNED - NUMBER OF OPERATIONS",40,6.3
NEVADA,"AG LAND, ORGANIC, OWNED - NUMBER OF OPERATIONS",4,6.6
NEVADA,"AG LAND, ORGANIC, OWNED, TRANSITIONING - ACRES", (D),19.3
NEVADA,"AG LAND, ORGANIC, OWNED, TRANSITIONING - NUMBER OF OPERATIONS",4,13.4
NEVADA,"AG LAND, ORGANIC, RENTED FROM OTHERS - ACRES",344,14.7
NEVADA,"AG LAND, ORGANIC, RENTED FROM OTHERS - ACRES",344,32.4
NEVADA,"AG LAND, ORGANIC, RENTED FROM OTHERS - NUMBER OF OPERATIONS",12,14.1
NEVADA,"AG LAND, ORGANIC, RENTED FROM OTHERS - NUMBER OF OPERATIONS",12,18.4
NEVADA,"AG LAND, ORGANIC, RENTED TO OTHERS, TRANSITIONING - ACRES", (D),20.7
NEVADA,"AG LAND, ORGANIC, RENTED TO OTHERS, TRANSITIONING - NUMBER OF OPERATIONS",1,13.9
NEVADA,"AG LAND, ORGANIC, TRANSITIONING - ACRES", (D),18.2
